ArchetypeName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW, YmapFile
prop_recyclebin_05_a, -88.66344, -27.09535, 65.321, 0.000631, 0.0004150001, -0.575138, 0.818056, x64l.rpf\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_05_strm_1.ymap
prop_recyclebin_05_a, -1237.12, -1457.216, 3.251472, 0.01310501, 0.005127002, -0.3017372, 0.9532873, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_29_strm_0.ymap
prop_recyclebin_05_a, -1213.601, -1456.572, 3.371494, 0.002556001, -0.010319, 0.9537144, 0.3005261, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_29_strm_0.ymap
prop_recyclebin_05_a, -1224.642, -1464.315, 3.338882, -0.003135, 0.006296, 0.953573, 0.30108, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_29_strm_0.ymap
prop_recyclebin_05_a, -1447.331, -1008.888, 4.08437, 0.009657996, -0.009352995, 0.8128946, -0.5822557, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_0.ymap
prop_recyclebin_05_a, -1674.952, -992.81, 6.375873, 0.005746002, -0.0009600003, 0.3416171, 0.9398212, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_0.ymap
prop_recyclebin_05_a, -1666.573, -999.7725, 6.392756, 0.0008670001, -0.000315, 0.3415371, 0.9398679, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_0.ymap
prop_recyclebin_05_a, -1369.605, -1112.642, 3.483324, 0.006644, 0.007996, 0.774217, -0.632835, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_2.ymap
prop_recyclebin_05_a, -1365.829, -1135.081, 3.470556, 0.01230599, 0.01586399, 0.7222797, -0.6913096, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_2.ymap
prop_recyclebin_05_a, -1421.788, -1036.289, 3.693875, 0.01804901, -0.007475005, 0.9231995, -0.3838242, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_2.ymap
prop_recyclebin_05_a, -1345.764, -1289.857, 3.837586, -0.000112, -0.000175, 0.8245562, -0.5657801, x64m.rpf\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_2.ymap
prop_recyclebin_05_a, -3161.807, 1152.275, 20.06767, 0.009758996, 0.004984998, -0.5578228, 0.8298877, x64n.rpf\levels\gta5\_hills\cityhills_01\cityhills_01_metadata.rpf\ch1_11_strm_1.ymap
prop_recyclebin_05_a, -88.66344, -27.09535, 65.321, 0.000631, 0.0004150001, -0.575138, 0.818056, update\x64\dlcpacks\mpapartment\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\apa_ss1_05_strm_1.ymap
prop_recyclebin_05_a, -88.66344, -27.09535, 65.321, 0.000631, 0.0004150001, -0.575138, 0.818056, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\hei_ss1_05_strm_1.ymap
prop_recyclebin_05_a, -1237.12, -1457.216, 3.251472, 0.01310501, 0.005127002, -0.3017372, 0.9532873, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_29_strm_0.ymap
prop_recyclebin_05_a, -1213.601, -1456.572, 3.371494, 0.002556001, -0.010319, 0.9537144, 0.3005261, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_29_strm_0.ymap
prop_recyclebin_05_a, -1224.642, -1464.315, 3.338882, -0.003135, 0.006296, 0.953573, 0.30108, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_29_strm_0.ymap
prop_recyclebin_05_a, -1447.331, -1008.888, 4.08437, 0.009657996, -0.009352995, 0.8128946, -0.5822557, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_35_strm_0.ymap
prop_recyclebin_05_a, -1674.952, -992.81, 6.375873, 0.005746002, -0.0009600003, 0.3416171, 0.9398212, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_35_strm_0.ymap
prop_recyclebin_05_a, -1666.573, -999.7725, 6.392756, 0.0008670001, -0.000315, 0.3415371, 0.9398679, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_35_strm_0.ymap
prop_recyclebin_05_a, -1369.605, -1112.642, 3.483324, 0.006644, 0.007996, 0.774217, -0.632835, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_35_strm_2.ymap
prop_recyclebin_05_a, -1365.829, -1135.081, 3.470556, 0.01230599, 0.01586399, 0.7222797, -0.6913096, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_35_strm_2.ymap
prop_recyclebin_05_a, -1421.788, -1036.289, 3.693875, 0.01804901, -0.007475005, 0.9231995, -0.3838242, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_35_strm_2.ymap
prop_recyclebin_05_a, -1345.764, -1289.857, 3.837586, -0.000112, -0.000175, 0.8245562, -0.5657801, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_35_strm_2.ymap
prop_recyclebin_05_a, -3161.807, 1152.275, 20.06767, 0.009758996, 0.004984998, -0.5578228, 0.8298877, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\cityhills_01\cityhills_01_metadata.rpf\hei_ch1_11_strm_1.ymap
prop_recyclebin_05_a, -88.66344, -27.09535, 65.321, 0.000631, 0.0004150001, -0.575138, 0.818056, update\x64\dlcpacks\patchday1ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_05_strm_1.ymap
prop_recyclebin_05_a, -88.66344, -27.09535, 65.321, 0.000631, 0.0004150001, -0.575138, 0.818056, update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_05_strm_1.ymap
prop_recyclebin_05_a, -1237.12, -1457.216, 3.251472, 0.01310501, 0.005127002, -0.3017372, 0.9532873, update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_29_strm_0.ymap
prop_recyclebin_05_a, -1213.601, -1456.572, 3.371494, 0.002556001, -0.010319, 0.9537144, 0.3005261, update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_29_strm_0.ymap
prop_recyclebin_05_a, -1224.642, -1464.315, 3.338882, -0.003135, 0.006296, 0.953573, 0.30108, update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_29_strm_0.ymap
prop_recyclebin_05_a, -1447.331, -1008.888, 4.08437, 0.009657996, -0.009352995, 0.8128946, -0.5822557, update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_0.ymap
prop_recyclebin_05_a, -1674.952, -992.81, 6.375873, 0.005746002, -0.0009600003, 0.3416171, 0.9398212, update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_0.ymap
prop_recyclebin_05_a, -1666.573, -999.7725, 6.392756, 0.0008670001, -0.000315, 0.3415371, 0.9398679, update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_0.ymap
prop_recyclebin_05_a, -1369.605, -1112.642, 3.483324, 0.006644, 0.007996, 0.774217, -0.632835, update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\vb_35_strm_2.ymap
