ArchetypeName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW, YmapFile
prop_tree_cedar_s_04, -131.4319, -370.4373, 33.81839, 0, 0, 0.8436327, 0.5369208, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -123.347, -373.7682, 35.36646, 0, 0, -0.258385, 0.966042, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -99.0947, -286.9907, 41.95976, 0, 0, 0.04413499, 0.9990256, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -106.2818, -297.7057, 41.00766, 0, 0, -0.536864, 0.8436688, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -94.48129, -353.7899, 41.0159, 0, 0, -0.2983741, 0.9544491, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -97.37674, -352.4692, 40.9389, 0, 0, 0.8955835, -0.4448937, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -107.8122, -336.6843, 41.04584, 0, 0, 0.8107397, 0.5854067, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -79.41022, -359.3055, 40.98557, 0, 0, -0.4357289, 0.9000779, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -85.04688, -327.2411, 41.00449, 0, 0, -0.549486, 0.8355029, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -103.727, -323.7469, 40.5502, 0, 0, -0.4357289, 0.9000779, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -116.8814, -354.5773, 37.44701, 0, 0, -0.258385, 0.966042, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -88.65271, -274.387, 42.76315, 0, 0, -0.258385, 0.966042, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -78.37637, -273.8814, 43.63663, 0, 0, -0.258385, 0.966042, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -109.3843, -311.637, 39.99693, 0, 0, -0.258385, 0.966042, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -29.01599, -366.7837, 39.01251, 0, 0, 0.02472101, 0.9996944, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -5.059937, -311.4161, 44.33391, 0, 0, 0.3119739, 0.9500906, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -19.2677, -340.1296, 42.74049, 0, 0, 0.02472101, 0.9996944, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -16.13777, -285.0464, 45.74657, 0, 0, 0.08762804, 0.9961533, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -40.08197, -276.7922, 44.8522, 0, 0, 0.08762804, 0.9961533, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -61.311, -271.5497, 44.30035, 0, 0, -0.258385, 0.966042, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, -41.29626, -399.7909, 38.38127, 0, 0, 0.02472101, 0.9996944, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, 217.3592, -328.7864, 43.15154, 0, 0, 0.9924363, 0.122761, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, 222.0697, -330.7922, 43.15154, 0, 0, 0, 1, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, 212.4424, -327.1097, 43.15154, 0, 0, 0.3826829, 0.9238797, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, 342.3803, -77.30264, 70.1812, 0.02867401, 0.0004910002, 0.1516551, 0.9880174, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, 349.1419, -79.56158, 70.1812, 0.006450998, 0.009941995, -0.5438778, 0.8390807, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, 316.5988, -67.689, 70.1812, 0, 0, -0.4762352, 0.879318, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, 309.0804, -65.06949, 70.1812, 0.02867401, 0.0004910002, 0.1516551, 0.9880174, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_0.ymap
prop_tree_cedar_s_04, 335.7538, 2.828461, 85.47946, 0, 0, -0.3710658, 0.9286066, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_1.ymap
prop_tree_cedar_s_04, 329.7609, 0.001892, 84.15717, 0, 0, 0.151582, 0.9884447, x64j.rpf\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_critical_1.ymap
prop_tree_cedar_s_04, 888.4139, -634.4846, 56.9752, 0, 0, 0.9404927, -0.3398139, x64j.rpf\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_21_critical_0.ymap
prop_tree_cedar_s_04, 840.2937, -573.4243, 56.09666, 0, 0, 0.6306872, 0.7760372, x64j.rpf\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_21_critical_0.ymap
prop_tree_cedar_s_04, 903.2767, -648.9592, 56.93108, 0, 0, 0.162733, 0.9866701, x64j.rpf\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_21_critical_0.ymap
prop_tree_cedar_s_04, 961.2833, -665.3909, 56.95434, 0, 0, -0.619529, 0.7849738, x64j.rpf\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_21_critical_0.ymap
prop_tree_cedar_s_04, 936.2623, -666.8045, 56.93108, 0, 0, 0.8768178, -0.4808229, x64j.rpf\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_21_critical_0.ymap
prop_tree_cedar_s_04, 845.265, -593.0693, 56.93108, 0, 0, -0.6236309, 0.7817189, x64j.rpf\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_21_critical_0.ymap
